Scheme Code,Scheme Name,Fund House,Category,Plan,NAV,NAV Date,Expense Ratio %,TER incl. Costs %,1Y Return %,3Y CAGR %,5Y CAGR %,SD (Annualised) %,Sharpe (3Y),Max Drawdown %,Positive Months %,1Y Rank in Category,3Y Rank in Category,1Y Category Size,3Y Category Size,History (Months),ISIN
150473,Mirae Asset Balanced Advantage Fund - Regular Plan - Growth,Mirae Asset Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,14.62,11-Sep-2026,1.74,2.28,5.16,9.24,,7.61,0.36,-7.62,70.8,3,6,14,12,49,INF769K01IK2
151885,UTI Balanced Advantage Fund - Direct Plan - Growth,UTI Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Direct,12.9201,11-Sep-2026,0.51,0.71,0.61,8.93,,8.63,0.28,-9.99,66.7,12,10,14,12,37,INF789F1AYV3
149264,NJ Balanced Advantage Fund - Direct Plan - Growth Option,NJ Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Direct,14.35,11-Sep-2026,0.56,1.16,0.21,8.9,,9.0,0.27,-13.42,63.2,13,11,14,12,58,INF0J8L01040
151127,HSBC Balanced Advantage Fund - Regular Plan - Growth,HSBC Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,44.0367,11-Sep-2026,1.81,2.48,2.25,8.57,,7.22,0.29,-6.92,71.1,8,7,14,12,46,INF917K01KY4
106317,Invesco India Balanced Advantage Fund - Regular Plan - Growth,Invesco Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,51.96,11-Sep-2026,1.8,2.39,-2.53,8.09,7.22,8.49,0.19,-10.84,60.0,14,8,14,12,61,INF205K01213
149715,Sundaram Dynamic Asset Allocation Fund (Formerly Known as Sundaram Balanced Advantage Fund) - Regular Plan - GROWTH,Sundaram Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,35.1775,11-Sep-2026,1.79,2.54,1.66,7.67,,8.57,0.14,-10.13,61.8,9,9,14,12,56,INF173K01585
149266,NJ Balanced Advantage Fund - Regular Plan - Growth Option,NJ Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,13.47,11-Sep-2026,1.65,2.44,-1.17,7.48,,8.95,0.11,-13.92,59.6,13,10,14,12,58,INF0J8L01024
151882,UTI Balanced Advantage Fund - Regular Plan - Growth,UTI Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,12.3873,11-Sep-2026,1.65,1.97,-0.74,7.44,,8.62,0.11,-10.29,66.7,12,11,14,12,37,INF789F1AYT7
147406,Shriram Balanced Advantage Fund - Direct Plan - Growth,Shriram Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Direct,18.6707,11-Sep-2026,0.64,0.94,1.3,7.09,6.88,9.44,0.06,-12.83,63.3,11,12,14,12,61,INF680P01208
147405,Shriram Balanced Advantage Fund - Regular Plan - Growth,Shriram Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,16.3402,11-Sep-2026,2.09,2.61,-0.52,5.16,4.95,9.43,-0.14,-14.1,60.0,11,12,14,12,61,INF680P01174
152688,Canara Robeco Balanced Advantage Fund - Direct Plan - Growth Option,Canara Robeco Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Direct,10.48,11-Sep-2026,0.71,1.0,2.14,,,10.48,,-10.42,58.3,10,,14,,25,INF760K01LD0
152690,Canara Robeco Balanced Advantage Fund - Regular Plan - Growth Option,Canara Robeco Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,10.18,11-Sep-2026,1.9,2.38,0.79,,,10.51,,-10.93,54.2,10,,14,,25,INF760K01LA6
152509,Helios Balanced Advantage Fund - Direct Plan - Growth,Helios Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Direct,11.99,11-Sep-2026,0.8,1.33,6.86,,,10.83,,-10.13,75.9,3,,14,,30,INF0R8701145
152512,Helios Balanced Advantage Fund - Regular Plan - Growth,Helios Mutual Fund,Hybrid Schemes - Balanced Advantage Fund/ Dynamic Asset Allocation,Regular,11.53,11-Sep-2026,2.09,2.85,5.1,,,10.83,,-10.5,72.4,4,,14,,30,INF0R8701111
152075,360 ONE Balanced Hybrid Fund - Regular Plan - GROWTH Option,360 ONE Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Regular,13.2225,11-Sep-2026,1.78,2.19,5.65,,,7.53,,-6.96,73.5,1,,2,,35,INF579M01AV5
152076,360 ONE Balanced Hybrid Fund - Direct Plan - GROWTH Option,360 ONE Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Direct,13.8242,11-Sep-2026,0.45,0.62,7.33,,,7.54,,-6.49,76.5,1,,2,,35,INF579M01AY9
154618,SBI Balanced Hybrid Fund - Direct Plan - Growth,SBI Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Direct,10.0255,11-Sep-2026,0.58,0.68,,,,,,,,,,,,0,INF200KB1CA5
154615,SBI Balanced Hybrid Fund - Regular Plan - Growth,SBI Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Regular,10.0217,11-Sep-2026,1.56,1.83,,,,,,,,,,,,0,INF200KB1BX9
154629,UTI Balanced Hybrid Fund,UTI Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Regular,10.0075,11-Sep-2026,,,,,,,,,,,,,,0,INF789F1AH34
154628,UTI Balanced Hybrid Fund,UTI Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Regular,10.0075,11-Sep-2026,,,,,,,,,,,,,,0,INF789F1AH18
154630,UTI Balanced Hybrid Fund,UTI Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Regular,10.004,11-Sep-2026,,,,,,,,,,,,,,0,INF789F1AH00
154631,UTI Balanced Hybrid Fund,UTI Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Regular,10.004,11-Sep-2026,,,,,,,,,,,,,,0,INF789F1AH26
152132,WhiteOak Capital Balanced Hybrid Fund - Direct Plan - Growth Option,WhiteOak Capital Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Direct,13.886,11-Sep-2026,0.54,0.72,6.36,,,8.21,,-8.19,70.6,2,,2,,35,INF03VN01829
152133,WhiteOak Capital Balanced Hybrid Fund - Regular Plan - Growth Option,WhiteOak Capital Mutual Fund,Hybrid Schemes - Balanced Hybrid Fund,Regular,13.297,11-Sep-2026,1.85,2.26,4.68,,,8.21,,-8.68,70.6,2,,2,,35,INF03VN01811
120073,HSBC Conservative Hybrid Fund - Direct Plan - Growth,HSBC Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,71.674,11-Sep-2026,0.96,1.2,4.39,9.32,7.92,4.97,0.57,-5.38,66.7,4,1,11,11,61,INF336L01DW4
120616,ICICI Prudential Conservative Hybrid Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,87.2531,11-Sep-2026,0.84,1.04,4.25,9.08,8.66,3.39,0.76,-2.58,73.3,5,2,11,11,61,INF109K01S39
120154,Kotak Conservative Hybrid Fund - Direct Plan - Growth,Kotak Mahindra Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,69.7831,11-Sep-2026,0.49,0.61,4.86,9.0,8.92,4.93,0.51,-3.73,68.3,2,3,11,11,61,INF174K01JZ1
120705,Aditya Birla Sun Life Conservative Hybrid Fund - Direct Plan - GROWTH,Aditya Birla Sun Life Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,79.1783,11-Sep-2026,0.82,0.96,5.86,8.93,8.39,3.67,0.66,-3.05,76.7,1,4,11,11,61,INF209K01XH4
118994,DSP Conservative Hybrid Fund - Direct Plan - Growth,DSP Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,68.8848,11-Sep-2026,0.51,0.64,4.5,8.87,7.48,3.82,0.62,-2.98,75.0,3,5,11,11,61,INF740K01NO5
102262,HSBC Conservative Hybrid Fund - Regular Plan - Growth,HSBC Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,63.3413,11-Sep-2026,1.81,2.2,3.34,8.35,6.84,4.98,0.37,-5.51,65.0,5,1,10,10,61,INF336L01099
102330,ICICI Prudential Conservative Hybrid Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,78.6326,11-Sep-2026,1.43,1.73,3.46,8.26,7.83,3.39,0.52,-2.76,71.7,4,2,10,10,61,INF109K01902
118309,Canara Robeco Conservative Hybrid Fund - Direct Plan - GROWTH OPTION,Canara Robeco Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,115.7314,11-Sep-2026,0.56,0.74,3.97,8.17,7.23,3.93,0.42,-3.45,70.0,6,6,11,11,61,INF760K01GB4
102448,DSP Conservative Hybrid Fund - Regular Plan - Growth,DSP Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,60.7073,11-Sep-2026,1.04,1.25,3.77,8.16,6.72,3.84,0.43,-3.14,71.7,2,3,10,10,61,INF740K01441
120779,UTI Conservative Hybrid Fund - Direct Plan - Growth,UTI Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,76.7004,11-Sep-2026,1.07,1.29,2.94,8.0,7.86,4.68,0.32,-4.19,66.7,9,7,11,11,61,INF789F01UJ7
120790,UTI Conservative Hybrid Fund - Direct Plan - Monthly Payment Plan,UTI Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,75.4503,11-Sep-2026,,,2.93,8.0,7.86,4.68,0.32,-4.19,66.7,10,8,11,11,61,INF789F01UM1
101818,Aditya Birla Sun Life Conservative Hybrid Fund - Regular Plan - GROWTH,Aditya Birla Sun Life Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,70.1461,11-Sep-2026,1.54,1.8,4.91,7.95,7.41,3.67,0.4,-3.29,75.0,1,4,10,10,61,INF209K01751
119118,HDFC Conservative Hybrid Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,89.1478,11-Sep-2026,0.99,1.17,3.24,7.69,8.05,4.38,0.27,-3.5,66.7,8,9,11,11,61,INF179K01XE6
114859,Kotak Conservative Hybrid Fund - Regular Plan - Growth,Kotak Mahindra Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,59.6223,11-Sep-2026,1.46,1.76,3.6,7.68,7.53,4.92,0.24,-4.04,65.0,3,5,10,10,61,INF174K01393
102533,UTI Conservative Hybrid Fund - Regular Plan - Monthly Payment Plan,UTI Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,70.4288,11-Sep-2026,,,2.34,7.35,7.21,4.68,0.18,-4.35,65.0,8,6,10,10,61,INF789F01927
102535,UTI Conservative Hybrid Fund - Regular Plan - Growth,UTI Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,70.3927,11-Sep-2026,1.57,1.85,2.34,7.35,7.21,4.68,0.18,-4.35,65.0,9,7,10,10,61,INF789F01893
102147,HDFC Conservative Hybrid Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,83.2617,11-Sep-2026,1.43,1.69,2.66,7.1,7.49,4.37,0.14,-3.54,66.7,7,8,10,10,61,INF179K01AE4
100601,Canara Robeco Conservative Hybrid Fund - Regular Plan - GROWTH OPTION,Canara Robeco Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,99.534,11-Sep-2026,1.53,1.86,2.75,6.91,5.96,3.93,0.1,-3.82,70.0,6,9,10,10,61,INF760K01282
120480,Axis Conservative Hybrid Fund - Direct Plan - Growth Option,Axis Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,35.9808,11-Sep-2026,0.94,1.11,3.28,6.89,6.13,4.13,0.09,-3.94,70.0,7,10,11,11,61,INF846K01EA8
112924,Axis Conservative Hybrid Fund - Regular Plan - Growth Option,Axis Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,30.3678,11-Sep-2026,1.85,2.18,2.12,5.57,4.78,4.13,-0.23,-4.55,66.7,10,10,10,10,61,INF846K01693
120479,Axis Conservative Hybrid Fund - Direct Plan - Quarterly Option,Axis Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Direct,12.763,11-Sep-2026,,,-2.88,-1.44,-2.03,5.07,-1.57,-11.32,46.7,11,11,11,11,61,INF846K01ED2
123183,ICICI Prudential Conservative Hybrid Fund,ICICI Prudential Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,46.3924,24-Apr-2020,1.43,1.73,,,,,,,,,,,,0,INF109KA1301
128110,ICICI Prudential Conservative Hybrid Fund,ICICI Prudential Mutual Fund,Hybrid Schemes - Conservative Hybrid Fund,Regular,18.3554,24-Apr-2020,1.43,1.73,,,,,,,,,,,,0,INF109KA1319
151060,HSBC Equity Savings Fund - Direct Plan - Growth,HSBC Mutual Fund,Hybrid Schemes - Equity Savings Fund,Direct,41.1489,11-Sep-2026,0.51,1.59,9.8,13.4,,7.36,0.94,-10.58,80.0,1,1,7,6,46,INF917K01GE4
151058,HSBC Equity Savings Fund - Regular Plan - Growth,HSBC Mutual Fund,Hybrid Schemes - Equity Savings Fund,Regular,36.7292,11-Sep-2026,1.35,2.58,8.82,12.4,,7.36,0.8,-10.71,80.0,1,1,7,6,46,INF917K01AA5
145693,Mirae Asset Equity Savings Fund - Direct Plan - Growth,Mirae Asset Mutual Fund,Hybrid Schemes - Equity Savings Fund,Direct,23.011,11-Sep-2026,0.31,0.72,6.87,10.28,9.22,5.86,0.65,-4.79,70.0,4,2,7,6,61,INF769K01EK1
135120,Axis Equity Savings Fund - Direct Plan - Growth Option,Axis Mutual Fund,Hybrid Schemes - Equity Savings Fund,Direct,26.56,11-Sep-2026,0.98,1.55,6.45,9.88,8.0,5.67,0.6,-5.77,66.7,5,3,7,6,61,INF846K01VJ3
140444,Mahindra Manulife Equity Savings Fund - Direct Plan - Growth,Mahindra Manulife Mutual Fund,Hybrid Schemes - Equity Savings Fund,Direct,25.6734,11-Sep-2026,0.74,1.25,7.83,9.87,9.05,5.73,0.59,-4.38,68.3,3,4,7,6,61,INF174V01184
145695,Mirae Asset Equity Savings Fund - Regular Plan - Growth,Mirae Asset Mutual Fund,Hybrid Schemes - Equity Savings Fund,Regular,21.249,11-Sep-2026,1.16,1.72,5.77,9.19,8.14,5.86,0.46,-5.18,68.3,4,2,7,6,61,INF769K01EI5
146457,Invesco India Equity Savings Fund - Direct Plan - Growth,Invesco Mutual Fund,Hybrid Schemes - Equity Savings Fund,Direct,18.904,11-Sep-2026,0.78,1.49,1.12,8.84,7.82,5.88,0.4,-6.43,68.3,7,5,7,6,61,INF205KA1049
144490,UTI - Equity Savings Fund - Direct Plan - Growth,UTI Mutual Fund,Hybrid Schemes - Equity Savings Fund,Direct,20.1968,11-Sep-2026,0.65,1.07,4.73,8.7,8.9,4.82,0.46,-4.12,70.0,6,6,7,6,61,INF789F1A777
135122,Axis Equity Savings Fund - Regular Plan - Growth Option,Axis Mutual Fund,Hybrid Schemes - Equity Savings Fund,Regular,23.13,11-Sep-2026,1.94,2.67,5.09,8.52,6.63,5.65,0.36,-6.41,63.3,5,3,7,6,61,INF846K01VO3
140447,Mahindra Manulife Equity Savings Fund - Regular Plan - Growth,Mahindra Manulife Mutual Fund,Hybrid Schemes - Equity Savings Fund,Regular,21.5953,11-Sep-2026,2.08,2.8,6.05,8.07,7.19,5.73,0.27,-5.58,66.7,3,4,7,6,61,INF174V01150
144484,UTI - Equity Savings Fund - Regular Plan - Growth,UTI Mutual Fund,Hybrid Schemes - Equity Savings Fund,Regular,18.7706,11-Sep-2026,1.52,2.06,3.66,7.67,7.92,4.82,0.24,-4.36,66.7,6,5,7,6,61,INF789F1A744
146456,Invesco India Equity Savings Fund - Regular Plan - Growth,Invesco Mutual Fund,Hybrid Schemes - Equity Savings Fund,Regular,16.6955,11-Sep-2026,2.07,2.97,-0.47,7.15,6.11,5.87,0.11,-7.42,66.7,7,6,7,6,61,INF205KA1023
153355,WhiteOak Capital Equity Savings Fund - Direct Plan - Growth Option,WhiteOak Capital Mutual Fund,Hybrid Schemes - Equity Savings Fund,Direct,11.791,11-Sep-2026,0.75,1.58,8.43,,,4.25,,-2.96,88.2,2,,7,,18,INF03VN01AB7
153356,WhiteOak Capital Equity Savings Fund - Regular Plan - Growth Option,WhiteOak Capital Mutual Fund,Hybrid Schemes - Equity Savings Fund,Regular,11.531,11-Sep-2026,2.0,3.05,6.77,,,4.24,,-3.07,82.4,2,,7,,18,INF03VN01AC5
151745,WhiteOak Capital Multi Asset Allocation Fund - Direct Plan - Growth Option,WhiteOak Capital Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Direct,16.733,11-Sep-2026,0.39,0.65,14.27,17.04,,4.92,2.14,-4.0,92.3,5,1,12,6,40,INF03VN01761
120760,UTI Multi Asset Allocation Fund - Direct Plan - Growth,UTI Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Direct,87.6101,11-Sep-2026,0.48,0.73,7.12,16.0,13.46,9.48,1.0,-9.28,66.7,10,2,12,6,61,INF789F01VE6
151746,WhiteOak Capital Multi Asset Allocation Fund - Regular Plan - Growth Option,WhiteOak Capital Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Regular,16.092,11-Sep-2026,1.26,1.68,12.94,15.66,,4.91,1.87,-4.08,92.3,5,1,12,6,40,INF03VN01779
120334,ICICI Prudential Multi Asset Allocation Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Direct,889.0022,11-Sep-2026,0.55,0.83,6.62,15.04,16.5,8.38,1.02,-7.77,70.0,11,3,12,6,61,INF109K015K4
111599,UTI Multi Asset Allocation Fund - Regular Plan - Growth,UTI Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Regular,78.023,11-Sep-2026,1.46,1.83,5.9,14.77,12.36,9.48,0.87,-9.75,66.7,11,2,12,6,61,INF789F01AP6
120524,Axis Multi Asset Allocation Fund - Direct Plan - Growth Option Option,Axis Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Direct,52.8401,11-Sep-2026,0.65,1.27,13.53,14.54,9.66,10.03,0.8,-12.93,65.0,7,4,12,6,61,INF846K01EV4
101144,ICICI Prudential Multi Asset Allocation Fund - Regular Plan - Growth,ICICI Prudential Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Regular,801.8328,11-Sep-2026,1.06,1.42,5.9,14.2,15.69,8.38,0.92,-7.82,70.0,10,3,12,6,61,INF109K01761
113064,Axis Multi Asset Allocation Fund - Regular Plan - Growth Option,Axis Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Regular,45.0065,11-Sep-2026,1.57,2.33,12.3,13.36,8.35,10.04,0.68,-13.62,65.0,7,4,12,6,61,INF846K01768
119131,HDFC Multi Asset Allocation Fund - Direct Plan - Growth Option,HDFC Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Direct,83.876,11-Sep-2026,0.72,1.01,5.17,12.36,11.09,7.03,0.83,-7.3,68.3,12,5,12,6,61,INF179K01XW8
152051,Shriram Multi Asset Allocation Fund - Direct Plan - Growth,Shriram Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Direct,13.772,11-Sep-2026,0.46,0.62,11.51,11.38,,11.28,0.43,-13.78,68.6,9,6,12,6,36,INF680P01406
103131,HDFC Multi Asset Allocation Fund - Regular Plan - Growth Option,HDFC Mutual Fund,Hybrid Schemes - Multi Asset Allocation Fund,Regular,74.268,11-Sep-2026,1.57,2.02,4.04,11.11,9.75,7.03,0.66,-7.39,68.3,12,5,12,6,61,INF179K01AP0
